,opdb_id,is_machine,name,common_name,shortname,physical_machine,ipdb_id,manufacture_date,type,display,player_count,features,keywords,description,created_at,updated_at,manufacturer_id,manufacturer_name,manufacturer_full_name,manufacturer_created_at,manufacturer_updated_at,is_alias,title,primary,images_type,urls_medium,urls_large,urls_small,sizes_medium_width,sizes_medium_height,sizes_large_width,sizes_large_height,sizes_small_width,sizes_small_height
1437,Gr3J1-Mx0kk,True,Darling,,,1.0,640.0,1973-09-01,em,reels,2.0,,,,2018-03-11,2018-05-08,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/4ec9cf28-c2ab-45d9-8793-a2cf1831be63-medium.jpg,https://img.opdb.org/4ec9cf28-c2ab-45d9-8793-a2cf1831be63-large.jpg,https://img.opdb.org/4ec9cf28-c2ab-45d9-8793-a2cf1831be63-small.jpg,365.0,336.0,365.0,336.0,250.0,230.0
1438,GRB7E-MP3rR,True,Mary Shelley's Frankenstein,,MSF,1.0,947.0,1995-02-01,ss,dmd,4.0,,movie ,,2018-03-11,2018-03-18,16,Sega,"Sega Pinball, Inc. (US)",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/6d624cd6-d687-4b26-9d62-06fe1f45e3f1-medium.jpg,https://img.opdb.org/6d624cd6-d687-4b26-9d62-06fe1f45e3f1-large.jpg,https://img.opdb.org/6d624cd6-d687-4b26-9d62-06fe1f45e3f1-small.jpg,640.0,409.0,900.0,575.0,250.0,160.0
1439,GRp3O-M9RE2,True,Sittin' Pretty,,,1.0,2164.0,1958-11-01,em,lights,1.0,,,,2018-03-11,2018-05-13,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/15f6b938-c5d0-4d7f-9727-ecd401e133ce-medium.jpg,https://img.opdb.org/15f6b938-c5d0-4d7f-9727-ecd401e133ce-large.jpg,https://img.opdb.org/15f6b938-c5d0-4d7f-9727-ecd401e133ce-small.jpg,408.0,430.0,408.0,430.0,238.0,250.0
1440,GRoW6-ME0Ro,True,Star Trip,,,1.0,3605.0,1979-01-04,ss,alphanumeric,4.0,Cocktail table ,,,2018-03-11,2018-04-22,29,Game Plan,"Game Plan, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/e967cd08-d06d-480d-b22e-0d8368591b2c-medium.jpg,https://img.opdb.org/e967cd08-d06d-480d-b22e-0d8368591b2c-large.jpg,https://img.opdb.org/e967cd08-d06d-480d-b22e-0d8368591b2c-small.jpg,578.0,600.0,578.0,600.0,240.0,250.0
1441,G5K19-MBRlz,True,NBA,,NBA,1.0,5442.0,2009-05-21,ss,dmd,4.0,,,,2018-03-11,2018-03-18,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/d9bbed8a-d6e1-484f-8333-9c07ca86c286-medium.jpg,https://img.opdb.org/d9bbed8a-d6e1-484f-8333-9c07ca86c286-large.jpg,https://img.opdb.org/d9bbed8a-d6e1-484f-8333-9c07ca86c286-small.jpg,640.0,433.0,886.0,600.0,250.0,169.0
1442,G42PX-MyNXo,True,Space Invaders,,,1.0,2252.0,1980-04-01,ss,alphanumeric,4.0,Widebody ,video-games ,,2018-03-11,2018-04-11,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/56787dce-cc1f-42ab-8900-900ccf5871e5-medium.jpg,https://img.opdb.org/56787dce-cc1f-42ab-8900-900ccf5871e5-large.jpg,https://img.opdb.org/56787dce-cc1f-42ab-8900-900ccf5871e5-small.jpg,640.0,509.0,754.0,600.0,250.0,199.0
1443,G5W1w-MkPy7,True,"""300""",,,1.0,2539.0,1975-08-01,em,reels,4.0,,,,2018-03-11,2018-05-03,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/f8ed5fac-e55a-4b76-b62f-2fc6d8927870-medium.jpg,https://img.opdb.org/f8ed5fac-e55a-4b76-b62f-2fc6d8927870-large.jpg,https://img.opdb.org/f8ed5fac-e55a-4b76-b62f-2fc6d8927870-small.jpg,631.0,600.0,631.0,600.0,250.0,238.0
1444,G417e-Ml9ZE,True,Mata Hari (EM),,MH,1.0,1557.0,1977-05-01,em,reels,4.0,,,,2018-03-11,2018-03-19,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/cd86731d-bf90-4ebb-b19c-6b179af2c030-medium.jpg,https://img.opdb.org/cd86731d-bf90-4ebb-b19c-6b179af2c030-large.jpg,https://img.opdb.org/cd86731d-bf90-4ebb-b19c-6b179af2c030-small.jpg,640.0,564.0,681.0,600.0,250.0,220.0
1445,GRD1O-MdE5R,True,Sea Scare,,,1.0,3312.0,1978-01-01,em,reels,1.0,,,,2018-03-11,2018-04-30,17,Recel,Recel S. A.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/1a37e466-e7ba-46ce-b08b-d33bd9908be2-medium.jpg,https://img.opdb.org/1a37e466-e7ba-46ce-b08b-d33bd9908be2-large.jpg,https://img.opdb.org/1a37e466-e7ba-46ce-b08b-d33bd9908be2-small.jpg,260.0,195.0,260.0,195.0,250.0,188.0
1446,G5Yqx-MKNjX,True,Sky Fly,,,1.0,5255.0,1978-01-01,em,reels,4.0,,,,2018-03-11,2018-04-30,21,Europlay,Europlay,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/f339dfa4-0765-4918-9b4c-0fa9fa0a834b-medium.jpg,https://img.opdb.org/f339dfa4-0765-4918-9b4c-0fa9fa0a834b-large.jpg,https://img.opdb.org/f339dfa4-0765-4918-9b4c-0fa9fa0a834b-small.jpg,286.0,374.0,286.0,374.0,191.0,250.0
1447,G5pOZ-MOE37,True,Wisconsin,,,1.0,2800.0,1948-04-01,em,lights,1.0,,,,2018-03-11,2018-05-08,26,United,United Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/bfdd3ba2-c5ce-43c9-b631-9109bd8a89a3-medium.jpg,https://img.opdb.org/bfdd3ba2-c5ce-43c9-b631-9109bd8a89a3-large.jpg,https://img.opdb.org/bfdd3ba2-c5ce-43c9-b631-9109bd8a89a3-small.jpg,422.0,432.0,422.0,432.0,244.0,250.0
1448,GR6Or-MwNex,True,WrestleMania,,WWE,1.0,6215.0,2015-01-05,ss,dmd,4.0,Pro edition ,,,2018-03-11,2018-03-16,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/7a984079-ad30-4c43-adff-f6688cc13ad9-medium.jpg,https://img.opdb.org/7a984079-ad30-4c43-adff-f6688cc13ad9-large.jpg,https://img.opdb.org/7a984079-ad30-4c43-adff-f6688cc13ad9-small.jpg,550.0,448.0,550.0,448.0,250.0,204.0
1449,G5WOo-MePp0,True,Bad Girls,,BG,1.0,128.0,1988-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-01,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/a81e3b93-2639-43b7-9507-f30f138b1647-medium.jpg,https://img.opdb.org/a81e3b93-2639-43b7-9507-f30f138b1647-large.jpg,https://img.opdb.org/a81e3b93-2639-43b7-9507-f30f138b1647-small.jpg,256.0,256.0,256.0,256.0,250.0,250.0
1450,GRWYk-Mb5OV,True,Firepower II,,FP2,1.0,857.0,1983-01-08,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-08,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/84af13ec-d5f2-43be-aeab-a6d8f4c84ed2-medium.jpg,https://img.opdb.org/84af13ec-d5f2-43be-aeab-a6d8f4c84ed2-large.jpg,https://img.opdb.org/84af13ec-d5f2-43be-aeab-a6d8f4c84ed2-small.jpg,640.0,370.0,900.0,521.0,250.0,145.0
1451,GRBBx-MYe4P,True,Planets,,,1.0,1811.0,1971-08-01,em,reels,2.0,Widebody ,,,2018-03-11,2018-05-08,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/c76cb3a1-641f-480a-bcb9-80735ba04a83-medium.jpg,https://img.opdb.org/c76cb3a1-641f-480a-bcb9-80735ba04a83-large.jpg,https://img.opdb.org/c76cb3a1-641f-480a-bcb9-80735ba04a83-small.jpg,640.0,574.0,669.0,600.0,250.0,224.0
1452,G4qk7-MNEjx,True,Embryon,,EMB,1.0,783.0,1981-06-01,ss,alphanumeric,4.0,Widebody ,,,2018-03-11,2018-09-21,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/a66cd510-aeaa-46a4-bee8-7913e5ca69f8-medium.jpg,https://img.opdb.org/a66cd510-aeaa-46a4-bee8-7913e5ca69f8-large.jpg,https://img.opdb.org/a66cd510-aeaa-46a4-bee8-7913e5ca69f8-small.jpg,556.0,416.0,556.0,416.0,250.0,187.0
1453,G43oE-M0ok5,True,Breakshot,,,1.0,3784.0,1996-05-01,ss,dmd,4.0,,,,2018-03-11,2018-03-31,43,Capcom,"Capcom Coin-Op, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/3c508fdf-151e-45ac-986d-2c5401a9d133-medium.jpg,https://img.opdb.org/3c508fdf-151e-45ac-986d-2c5401a9d133-large.jpg,https://img.opdb.org/3c508fdf-151e-45ac-986d-2c5401a9d133-small.jpg,640.0,480.0,800.0,600.0,250.0,188.0
1454,GrxEZ-MjB1n,True,Eleven Belles,,,1.0,3079.0,1958-01-01,em,lights,1.0,,,,2018-03-11,2018-05-13,46,Keeney,Keeney and Sons,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/5e1e152e-4b5b-4a21-8bbb-0ff9d511a348-medium.jpg,https://img.opdb.org/5e1e152e-4b5b-4a21-8bbb-0ff9d511a348-large.jpg,https://img.opdb.org/5e1e152e-4b5b-4a21-8bbb-0ff9d511a348-small.jpg,254.0,262.0,254.0,262.0,242.0,250.0
1455,G4qx7-MnK4w,True,Trailer,,,1.0,3276.0,1985-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-07,5,Playmatic,Playmatic,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/f26c8c34-cbac-4aed-a6a7-d7692867db31-medium.jpg,https://img.opdb.org/f26c8c34-cbac-4aed-a6a7-d7692867db31-large.jpg,https://img.opdb.org/f26c8c34-cbac-4aed-a6a7-d7692867db31-small.jpg,640.0,615.0,733.0,704.0,250.0,240.0
1456,G4xbP-Mp45Y,True,Scared Stiff,,SS,1.0,3915.0,1996-01-09,ss,dmd,4.0,,,,2018-03-11,2018-03-19,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/10b805fb-78bf-47c3-aeb7-7fa9624e1ccb-medium.jpg,https://img.opdb.org/10b805fb-78bf-47c3-aeb7-7fa9624e1ccb-large.jpg,https://img.opdb.org/10b805fb-78bf-47c3-aeb7-7fa9624e1ccb-small.jpg,640.0,450.0,853.0,600.0,250.0,176.0
1457,G5nz5-MP3r1,True,The Walking Dead (LE),,TWD,1.0,6156.0,2014-10-30,ss,dmd,4.0,Limited edition ,tv ,,2018-03-11,2018-03-13,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/7646d74d-3b22-458c-b1ec-e97cb64e4d34-medium.jpg,https://img.opdb.org/7646d74d-3b22-458c-b1ec-e97cb64e4d34-large.jpg,https://img.opdb.org/7646d74d-3b22-458c-b1ec-e97cb64e4d34-small.jpg,486.0,442.0,486.0,442.0,250.0,227.0
1458,G41d5-M9REd,True,Game of Thrones (LE),,GOT,1.0,6309.0,2015-11-01,ss,dmd,4.0,Limited edition ,tv ,,2018-03-11,2018-03-13,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/db7d65b0-c0d5-44ea-9520-e4dd96f9afd6-medium.jpg,https://img.opdb.org/db7d65b0-c0d5-44ea-9520-e4dd96f9afd6-large.jpg,https://img.opdb.org/db7d65b0-c0d5-44ea-9520-e4dd96f9afd6-small.jpg,557.0,441.0,557.0,441.0,250.0,198.0
1459,G4273-ME0R8,True,Trigger,,,1.0,2645.0,1951-01-01,em,lights,1.0,,,,2018-03-11,2018-05-15,19,Exhibit,Exhibit Supply Company,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/8dccaad0-8b53-4b74-888a-88cc0d2416b3-medium.jpg,https://img.opdb.org/8dccaad0-8b53-4b74-888a-88cc0d2416b3-large.jpg,https://img.opdb.org/8dccaad0-8b53-4b74-888a-88cc0d2416b3-small.jpg,616.0,600.0,616.0,600.0,250.0,244.0
1460,G50Oy-MBRlZ,True,Hi-Flyer,,,1.0,1167.0,1974-08-01,em,reels,2.0,,,,2018-03-11,2018-05-08,3,Chicago Coin,Chicago Coin Machine Mfg. Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/9982c3a7-ce72-4c14-a58e-752f3c4c8501-medium.jpg,https://img.opdb.org/9982c3a7-ce72-4c14-a58e-752f3c4c8501-large.jpg,https://img.opdb.org/9982c3a7-ce72-4c14-a58e-752f3c4c8501-small.jpg,539.0,479.0,539.0,479.0,250.0,222.0
1461,GRQKz-MyNXz,True,White Water,,WH2O,1.0,2768.0,1993-01-01,ss,dmd,4.0,,,,2018-03-11,2018-03-18,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/e0573fb9-26b0-4071-aa81-e4d44d6515e9-medium.jpg,https://img.opdb.org/e0573fb9-26b0-4071-aa81-e4d44d6515e9-large.jpg,https://img.opdb.org/e0573fb9-26b0-4071-aa81-e4d44d6515e9-small.jpg,640.0,412.0,900.0,580.0,250.0,161.0
1462,GRpZ2-MkPyb,True,Abra Ca Dabra,,,1.0,2.0,1975-11-01,em,reels,1.0,Replay ,,,2018-03-11,2018-03-20,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/506d3f58-9cdc-4444-af67-4fddf0b84a3d-medium.jpg,https://img.opdb.org/506d3f58-9cdc-4444-af67-4fddf0b84a3d-large.jpg,https://img.opdb.org/506d3f58-9cdc-4444-af67-4fddf0b84a3d-small.jpg,640.0,480.0,800.0,600.0,250.0,188.0
1463,G5Dv1-MW9ro,True,Solids N Stripes,,,1.0,2240.0,1971-02-01,em,reels,2.0,,,,2018-03-11,2018-05-08,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/38c6dbca-53de-4ff4-ad81-dbc828f95a0f-medium.jpg,https://img.opdb.org/38c6dbca-53de-4ff4-ad81-dbc828f95a0f-large.jpg,https://img.opdb.org/38c6dbca-53de-4ff4-ad81-dbc828f95a0f-small.jpg,496.0,432.0,496.0,432.0,250.0,218.0
1464,GrdlQ-Ml9Vk,True,Star-Flite,,,1.0,4979.0,1975-01-01,em,reels,1.0,Add-a-ball ,,,2018-03-11,2018-04-07,59,Sonic,Sonic,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/e1518075-44c5-4f77-a6ec-bf1325dcfa6d-medium.jpg,https://img.opdb.org/e1518075-44c5-4f77-a6ec-bf1325dcfa6d-large.jpg,https://img.opdb.org/e1518075-44c5-4f77-a6ec-bf1325dcfa6d-small.jpg,354.0,497.0,354.0,497.0,178.0,250.0
1465,G5728-MKN3R,True,Flash Gordon,,,1.0,3705.0,1981-01-01,ss,alphanumeric,4.0,,movie ,,2018-03-11,2018-04-08,20,Bell Games,Bell Games (Nuova 11),2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/0f0afe9c-d103-4fb9-a5eb-21d7b90a67a2-medium.jpg,https://img.opdb.org/0f0afe9c-d103-4fb9-a5eb-21d7b90a67a2-large.jpg,https://img.opdb.org/0f0afe9c-d103-4fb9-a5eb-21d7b90a67a2-small.jpg,500.0,416.0,500.0,416.0,250.0,208.0
1466,GrZNL-MOE2r,True,Champ,,,1.0,486.0,1974-02-01,em,reels,4.0,,,,2018-03-11,2018-05-08,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/0a76a7f7-6d94-4b56-8f46-24fb257d76a2-medium.jpg,https://img.opdb.org/0a76a7f7-6d94-4b56-8f46-24fb257d76a2-large.jpg,https://img.opdb.org/0a76a7f7-6d94-4b56-8f46-24fb257d76a2-small.jpg,400.0,345.0,400.0,345.0,250.0,216.0
1467,GrEQy-MwN12,True,Subway,,,1.0,4777.0,1966-10-01,em,reels,1.0,Add-a-ball ,,,2018-03-11,2018-05-08,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/719cd73f-0d08-4c28-b912-a64dcf323d1f-medium.jpg,https://img.opdb.org/719cd73f-0d08-4c28-b912-a64dcf323d1f-large.jpg,https://img.opdb.org/719cd73f-0d08-4c28-b912-a64dcf323d1f-small.jpg,640.0,480.0,800.0,600.0,250.0,188.0
1468,G5po2-MeP6B,True,Godzilla,,,1.0,4443.0,1998-01-08,ss,dmd,6.0,,monster movie ,,2018-03-11,2018-03-19,16,Sega,"Sega Pinball, Inc. (US)",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/9c053f54-cfa6-469c-834f-8986ac95d151-medium.jpg,https://img.opdb.org/9c053f54-cfa6-469c-834f-8986ac95d151-large.jpg,https://img.opdb.org/9c053f54-cfa6-469c-834f-8986ac95d151-small.jpg,640.0,410.0,900.0,577.0,250.0,160.0
1469,G48ZN-Mb58O,True,Fireball,,FB,1.0,852.0,1972-02-01,em,reels,4.0,,,,2018-03-11,2018-04-01,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/699821e0-6738-479a-83af-9691ea1bd97b-medium.jpg,https://img.opdb.org/699821e0-6738-479a-83af-9691ea1bd97b-large.jpg,https://img.opdb.org/699821e0-6738-479a-83af-9691ea1bd97b-small.jpg,447.0,390.0,447.0,390.0,250.0,218.0
1470,G4q9J-M2Y55,True,Domino,,,1.0,700.0,1952-05-01,em,lights,1.0,,,,2018-03-11,2018-05-15,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/697cdfa8-cc80-42a0-a5a0-0202214d2ca3-medium.jpg,https://img.opdb.org/697cdfa8-cc80-42a0-a5a0-0202214d2ca3-large.jpg,https://img.opdb.org/697cdfa8-cc80-42a0-a5a0-0202214d2ca3-small.jpg,360.0,367.0,360.0,367.0,245.0,250.0
1471,G4x98-MYe9n,True,Stage Coach,,,1.0,2336.0,1968-06-01,em,reels,4.0,,,,2018-03-11,2018-05-09,3,Chicago Coin,Chicago Coin Machine Mfg. Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/cf70e3d4-1ee9-4386-b582-1b073b2d20df-medium.jpg,https://img.opdb.org/cf70e3d4-1ee9-4386-b582-1b073b2d20df-large.jpg,https://img.opdb.org/cf70e3d4-1ee9-4386-b582-1b073b2d20df-small.jpg,515.0,412.0,515.0,412.0,250.0,200.0
1472,G5bez-M0oEW,True,Delta Queen,,,1.0,654.0,1974-07-01,em,reels,1.0,,,,2018-03-11,2018-05-08,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/afb90481-b53a-4b90-b012-6fea383a09f5-medium.jpg,https://img.opdb.org/afb90481-b53a-4b90-b012-6fea383a09f5-large.jpg,https://img.opdb.org/afb90481-b53a-4b90-b012-6fea383a09f5-small.jpg,564.0,640.0,564.0,640.0,220.0,250.0
1473,GRwW9-MnK17,True,Lucky Ace,,,1.0,1484.0,1975-01-01,em,reels,1.0,,,,2018-03-11,2018-05-07,15,Segasa,Segasa,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/3fe8f84f-3494-470f-b9f8-8a5604f5fe1f-medium.jpg,https://img.opdb.org/3fe8f84f-3494-470f-b9f8-8a5604f5fe1f-large.jpg,https://img.opdb.org/3fe8f84f-3494-470f-b9f8-8a5604f5fe1f-small.jpg,567.0,640.0,675.0,763.0,221.0,250.0
1474,GRL7N-Mq1dY,True,Jungle,,,1.0,1331.0,1960-09-01,em,lights,1.0,,,,2018-03-11,2018-05-12,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/5ee5bb4d-6edf-4f42-91f9-d1dd6ad17bff-medium.jpg,https://img.opdb.org/5ee5bb4d-6edf-4f42-91f9-d1dd6ad17bff-large.jpg,https://img.opdb.org/5ee5bb4d-6edf-4f42-91f9-d1dd6ad17bff-small.jpg,633.0,640.0,760.0,768.0,247.0,250.0
1475,G5w2K-MRjky,True,C.O.D.,,,1.0,623.0,1953-09-01,em,lights,1.0,,,,2018-03-11,2018-05-14,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/273f1785-4e54-4db8-bfc9-4b7f7994da68-medium.jpg,https://img.opdb.org/273f1785-4e54-4db8-bfc9-4b7f7994da68-large.jpg,https://img.opdb.org/273f1785-4e54-4db8-bfc9-4b7f7994da68-small.jpg,575.0,600.0,575.0,600.0,239.0,250.0
1476,Grk62-Mo18j,True,Punky Willy,,,1.0,4101.0,1986-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-05,90,Joctronic,Joctronic S.A.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/61059765-4556-4e84-8006-e05ccabab132-medium.jpg,https://img.opdb.org/61059765-4556-4e84-8006-e05ccabab132-large.jpg,https://img.opdb.org/61059765-4556-4e84-8006-e05ccabab132-small.jpg,640.0,480.0,640.0,480.0,250.0,188.0
1477,G56Ed-MrR7W,True,Whirl-Wind,,,1.0,2760.0,1957-12-01,em,reels,2.0,,,,2018-03-11,2018-05-13,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/e825ee3e-5f38-4978-aa6c-857cffb7e1b8-medium.jpg,https://img.opdb.org/e825ee3e-5f38-4978-aa6c-857cffb7e1b8-large.jpg,https://img.opdb.org/e825ee3e-5f38-4978-aa6c-857cffb7e1b8-small.jpg,640.0,468.0,700.0,512.0,250.0,183.0
1478,GRYPN-Mz2RE,True,Counterforce,,,1.0,575.0,1980-01-08,ss,alphanumeric,4.0,Widebody ,,,2018-03-11,2018-04-11,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/c1c3aabb-78d5-4e74-a279-7aeb9e9208b7-medium.jpg,https://img.opdb.org/c1c3aabb-78d5-4e74-a279-7aeb9e9208b7-large.jpg,https://img.opdb.org/c1c3aabb-78d5-4e74-a279-7aeb9e9208b7-small.jpg,608.0,600.0,608.0,600.0,250.0,247.0
1479,GRLXd-M4oxP,True,Star Ship,,,1.0,3498.0,1976-10-06,em,reels,2.0,,,,2018-03-11,2018-04-07,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/5c0ee28b-6298-4180-9a55-e573949d8460-medium.jpg,https://img.opdb.org/5c0ee28b-6298-4180-9a55-e573949d8460-large.jpg,https://img.opdb.org/5c0ee28b-6298-4180-9a55-e573949d8460-small.jpg,640.0,563.0,682.0,600.0,250.0,220.0
1480,G41e6-M7ZEk,True,Bongo,,,1.0,349.0,1964-03-01,em,reels,2.0,,,,2018-03-11,2018-05-12,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/1abdae68-14f8-462b-8a5b-dfdb24843d1f-medium.jpg,https://img.opdb.org/1abdae68-14f8-462b-8a5b-dfdb24843d1f-large.jpg,https://img.opdb.org/1abdae68-14f8-462b-8a5b-dfdb24843d1f-small.jpg,440.0,430.0,440.0,430.0,250.0,244.0
1481,GrjVe-M3dp6,True,Tramway,,,1.0,2627.0,1974-01-01,em,reels,2.0,,,,2018-03-11,2018-05-08,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/96cb0e99-0dd2-4343-9cc6-b26cd9964a37-medium.jpg,https://img.opdb.org/96cb0e99-0dd2-4343-9cc6-b26cd9964a37-large.jpg,https://img.opdb.org/96cb0e99-0dd2-4343-9cc6-b26cd9964a37-small.jpg,640.0,561.0,684.0,600.0,250.0,219.0
1482,G43W4-MXrPx,True,AC/DC (Premium),,ACDC,1.0,5775.0,2012-03-01,ss,dmd,4.0,Premium edition ,music ,,2018-03-11,2018-03-14,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/a8235b87-decf-44e7-92fb-bb6899329edb-medium.jpg,https://img.opdb.org/a8235b87-decf-44e7-92fb-bb6899329edb-large.jpg,https://img.opdb.org/a8235b87-decf-44e7-92fb-bb6899329edb-small.jpg,550.0,406.0,550.0,406.0,250.0,185.0
1483,GrJkp-M1rBN,True,Amazon Hunt,,AH1,1.0,66.0,1983-01-09,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-01,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/4ccdcc58-f077-440b-948e-a3e485726c5a-medium.jpg,https://img.opdb.org/4ccdcc58-f077-440b-948e-a3e485726c5a-large.jpg,https://img.opdb.org/4ccdcc58-f077-440b-948e-a3e485726c5a-small.jpg,613.0,600.0,613.0,600.0,250.0,245.0
1484,G4NQ7-M85Bk,True,Bally Hoo,,,1.0,151.0,1969-10-01,em,reels,4.0,,,,2018-03-11,2018-05-08,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/7b77b115-3959-4f57-a098-d4a572798d93-medium.jpg,https://img.opdb.org/7b77b115-3959-4f57-a098-d4a572798d93-large.jpg,https://img.opdb.org/7b77b115-3959-4f57-a098-d4a572798d93-small.jpg,534.0,432.0,534.0,432.0,250.0,202.0
1485,GRVzL-MZeEB,True,Cannes,,,1.0,428.0,1976-06-01,em,reels,4.0,,,,2018-03-11,2018-05-01,15,Segasa,Segasa,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/ce58edb0-aec3-4328-98f7-24e7f4d69d0e-medium.jpg,https://img.opdb.org/ce58edb0-aec3-4328-98f7-24e7f4d69d0e-large.jpg,https://img.opdb.org/ce58edb0-aec3-4328-98f7-24e7f4d69d0e-small.jpg,640.0,624.0,737.0,719.0,250.0,244.0
1486,G50Pk-MvB0n,True,Master Stroke,,,1.0,1555.0,1977-01-01,em,reels,1.0,,,,2018-03-11,2018-05-01,17,Recel,Recel S. A.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/1ed1b202-6556-4258-8184-a306fc9d682d-medium.jpg,https://img.opdb.org/1ed1b202-6556-4258-8184-a306fc9d682d-large.jpg,https://img.opdb.org/1ed1b202-6556-4258-8184-a306fc9d682d-small.jpg,640.0,608.0,700.0,665.0,250.0,238.0
